2161.246	80.58
2007.506	77.13
2012.761	77.09
2152.660	81.99
1858.896	70.99
2094.903	78.05
2036.518	77.25
2009.021	78.93
2078.275	80.20
1885.097	73.02
2087.305	81.64
2052.175	78.96
2017.405	78.29
2033.104	79.41
2168.359	80.95
2073.305	77.98
1927.523	75.84
2149.731	77.34
2122.317	80.30
2127.489	75.59
2067.589	78.39
1968.234	75.31
2124.442	80.81
2174.418	82.18
2152.015	81.07
