2161.246	2207.807	76.50
2007.506	2065.423	74.00
2012.761	2126.653	73.00
2152.660	2209.648	79.00
1858.896	1944.293	69.00
2094.903	2183.724	75.50
2036.518	2060.150	74.00
2009.021	2058.192	75.00
2078.275	2117.849	76.50
1885.097	1963.783	69.50
2087.305	2140.944	76.50
2052.175	2053.322	76.00
2017.405	2071.648	74.50
2033.104	2130.410	74.50
2168.359	2226.702	77.50
2073.305	2132.795	74.50
1927.523	2006.209	72.00
2149.731	2227.849	74.50
2122.317	2193.405	77.00
2127.489	2243.288	74.00
2067.589	2128.511	75.00
1968.234	2042.393	72.00
2124.442	2164.518	77.50
2174.418	2210.518	80.00
2152.015	2211.405	78.00
